train_no,origine_iata,destination_iata,bande,n_ouvert,ferme,n_ferme,rouvre
12102,FRAEG,FRPST,plateau,0,0,13,0
12102,FRAEG,FRPST,proche,1,0,9,1
12102,FRAEG,FRPST,relance,0,0,1,0
12105,FRPST,FRAEG,intervalle,4,0,2,1
12105,FRPST,FRAEG,lointain,5,0,25,1
12105,FRPST,FRAEG,moyen,2,0,9,1
12105,FRPST,FRAEG,ouverture,0,0,3,0
12105,FRPST,FRAEG,plateau,2,2,13,1
12105,FRPST,FRAEG,relance,0,0,1,0
12107,FRPST,FRAEG,bascule,0,0,1,0
12107,FRPST,FRAEG,derniers_jours,0,0,2,0
12107,FRPST,FRAEG,imminent,2,0,0,0
12107,FRPST,FRAEG,intervalle,2,1,0,0
12107,FRPST,FRAEG,lointain,5,0,10,0
12107,FRPST,FRAEG,moyen,1,1,5,0
12107,FRPST,FRAEG,ouverture,0,0,1,0
12107,FRPST,FRAEG,plateau,0,0,6,0
12107,FRPST,FRAEG,proche,2,0,3,0
12107,FRPST,FRAEG,relance,0,0,1,1
12108,FRAEG,FRPST,intervalle,6,0,6,1
12108,FRAEG,FRPST,lointain,11,0,49,0
12108,FRAEG,FRPST,moyen,11,3,11,3
12108,FRAEG,FRPST,ouverture,0,0,6,0
12108,FRAEG,FRPST,plateau,3,1,29,0
12108,FRAEG,FRPST,relance,0,0,1,0
12111,FREAH,FRAEG,intervalle,0,0,1,0
12111,FREAH,FRAEG,lointain,0,0,15,0
12111,FREAH,FRAEG,moyen,0,0,1,0
12111,FREAH,FRAEG,ouverture,0,0,1,0
12111,FREAH,FRAEG,plateau,0,0,7,0
12111,FREAH,FRAEG,relance,0,0,1,0
12111,FRPST,FRAEG,intervalle,0,0,1,0
12111,FRPST,FRAEG,lointain,0,0,15,0
12111,FRPST,FRAEG,moyen,0,0,1,0
12111,FRPST,FRAEG,ouverture,0,0,1,0
12111,FRPST,FRAEG,plateau,0,0,7,0
12111,FRPST,FRAEG,relance,0,0,1,0
12111,FRPST,FREAH,intervalle,0,0,1,0
12111,FRPST,FREAH,lointain,0,0,15,0
12111,FRPST,FREAH,moyen,0,0,1,0
12111,FRPST,FREAH,ouverture,0,0,1,0
12111,FRPST,FREAH,plateau,0,0,7,0
12111,FRPST,FREAH,relance,0,0,1,0
12114,FRAEG,FRPST,intervalle,0,0,1,0
12114,FRAEG,FRPST,lointain,0,0,15,0
12114,FRAEG,FRPST,moyen,0,0,1,0
12114,FRAEG,FRPST,ouverture,0,0,1,0
12114,FRAEG,FRPST,plateau,0,0,7,0
12114,FRAEG,FRPST,relance,0,0,1,0
12115,FRPST,FRAEG,lointain,0,0,2,0
12115,FRPST,FRAEG,ouverture,0,0,1,0
12115,FRPST,FRAEG,plateau,0,0,3,0
12118,FRAEG,FREAJ,lointain,0,0,14,0
12118,FRAEG,FREAJ,plateau,0,0,5,0
12118,FRAEG,FREAJ,relance,0,0,1,0
12118,FRAEG,FRPST,lointain,0,0,14,0
12118,FRAEG,FRPST,plateau,0,0,5,0
12118,FRAEG,FRPST,relance,0,0,1,1
12118,FREAJ,FRPST,lointain,0,0,14,0
12118,FREAJ,FRPST,plateau,0,0,5,0
12118,FREAJ,FRPST,relance,0,0,1,1
12119,FRPST,FRAEG,intervalle,0,0,2,0
12119,FRPST,FRAEG,lointain,0,0,15,0
12119,FRPST,FRAEG,moyen,0,0,2,0
12119,FRPST,FRAEG,ouverture,0,0,1,0
12119,FRPST,FRAEG,plateau,0,0,6,0
12119,FRPST,FRAEG,relance,0,0,1,0
12120,FRAEG,FRPST,bascule,0,0,1,0
12120,FRAEG,FRPST,derniers_jours,0,0,2,0
12120,FRAEG,FRPST,imminent,2,0,2,0
12120,FRAEG,FRPST,intervalle,3,0,4,0
12120,FRAEG,FRPST,lointain,23,0,22,1
12120,FRAEG,FRPST,moyen,4,0,8,0
12120,FRAEG,FRPST,ouverture,0,0,5,2
12120,FRAEG,FRPST,plateau,10,2,10,1
12120,FRAEG,FRPST,proche,1,0,9,1
12120,FRAEG,FRPST,relance,0,0,1,0
12124,FRAEG,FRPST,intervalle,2,1,1,0
12124,FRAEG,FRPST,lointain,0,0,30,0
12124,FRAEG,FRPST,moyen,0,0,3,1
12124,FRAEG,FRPST,ouverture,0,0,3,0
12124,FRAEG,FRPST,plateau,0,0,14,0
12124,FRAEG,FRPST,relance,0,0,1,0
12125,FRPST,FRAEG,bascule,0,0,1,0
12125,FRPST,FRAEG,derniers_jours,0,0,1,0
12125,FRPST,FRAEG,imminent,2,0,0,0
12125,FRPST,FRAEG,intervalle,0,0,3,0
12125,FRPST,FRAEG,lointain,7,0,8,0
12125,FRPST,FRAEG,moyen,0,0,7,0
12125,FRPST,FRAEG,ouverture,0,0,1,0
12125,FRPST,FRAEG,plateau,3,0,3,0
12125,FRPST,FRAEG,proche,3,0,2,0
12125,FRPST,FRAEG,relance,0,0,1,0
12126,FRAEG,FRPST,intervalle,0,0,1,0
12126,FRAEG,FRPST,lointain,0,0,15,0
12126,FRAEG,FRPST,moyen,0,0,1,0
12126,FRAEG,FRPST,ouverture,0,0,1,0
12126,FRAEG,FRPST,plateau,0,0,7,0
12126,FRAEG,FRPST,relance,0,0,1,0
12127,FRPST,FRAEG,bascule,0,0,1,1
12127,FRPST,FRAEG,derniers_jours,1,1,4,0
12127,FRPST,FRAEG,imminent,6,0,0,0
12127,FRPST,FRAEG,intervalle,11,2,2,1
12127,FRPST,FRAEG,lointain,7,0,83,0
12127,FRPST,FRAEG,moyen,14,2,12,3
12127,FRPST,FRAEG,ouverture,0,0,9,0
12127,FRPST,FRAEG,plateau,1,0,44,1
12127,FRPST,FRAEG,proche,5,0,10,1
12127,FRPST,FRAEG,relance,0,0,2,0
12130,FRAEG,FRPST,bascule,0,0,3,0
12130,FRAEG,FRPST,derniers_jours,0,0,9,0
12130,FRAEG,FRPST,imminent,7,2,7,1
12130,FRAEG,FRPST,intervalle,7,1,5,1
12130,FRAEG,FRPST,lointain,24,0,36,0
12130,FRAEG,FRPST,moyen,9,1,24,1
12130,FRAEG,FRPST,ouverture,0,0,6,1
12130,FRAEG,FRPST,plateau,8,2,20,1
12130,FRAEG,FRPST,proche,2,0,33,1
12130,FRAEG,FRPST,relance,0,0,2,1
12131,FRPST,FRAEG,intervalle,7,0,6,2
12131,FRPST,FRAEG,lointain,0,0,75,0
12131,FRPST,FRAEG,moyen,5,0,14,2
12131,FRPST,FRAEG,ouverture,0,0,8,0
12131,FRPST,FRAEG,plateau,0,0,37,0
12131,FRPST,FRAEG,relance,0,0,1,0
12132,FRAEG,FRPST,intervalle,2,1,1,0
12132,FRAEG,FRPST,lointain,0,0,30,0
12132,FRAEG,FRPST,moyen,0,0,3,0
12132,FRAEG,FRPST,ouverture,0,0,2,0
12132,FRAEG,FRPST,plateau,0,0,13,0
12132,FRAEG,FRPST,relance,0,0,2,1
12133,FRPST,FRAEG,intervalle,0,0,1,0
12133,FRPST,FRAEG,lointain,0,0,18,0
12133,FRPST,FRAEG,moyen,0,0,1,0
12133,FRPST,FRAEG,ouverture,0,0,2,0
12133,FRPST,FRAEG,plateau,0,0,10,0
12133,FRPST,FRAEG,relance,0,0,1,0
12140,FRENC,FRPST,intervalle,2,0,0,0
12140,FRENC,FRPST,lointain,12,0,3,1
12140,FRENC,FRPST,moyen,2,0,0,0
12140,FRENC,FRPST,ouverture,0,0,1,0
12140,FRENC,FRPST,plateau,5,1,1,1
12140,FRENC,FRPST,relance,1,0,0,0
12141,FREAH,FRENC,intervalle,14,1,1,0
12141,FREAH,FRENC,lointain,58,3,17,1
12141,FREAH,FRENC,moyen,25,0,0,0
12141,FREAH,FRENC,ouverture,0,0,8,3
12141,FREAH,FRENC,plateau,23,2,15,4
12141,FREAH,FRENC,relance,0,0,1,0
12141,FRPST,FREAH,intervalle,14,1,1,0
12141,FRPST,FREAH,lointain,58,3,17,1
12141,FRPST,FREAH,moyen,25,0,0,0
12141,FRPST,FREAH,ouverture,0,0,8,3
12141,FRPST,FREAH,plateau,23,2,15,4
12141,FRPST,FREAH,relance,0,0,1,1
12141,FRPST,FRENC,intervalle,14,1,1,0
12141,FRPST,FRENC,lointain,58,3,17,1
12141,FRPST,FRENC,moyen,25,0,0,0
12141,FRPST,FRENC,ouverture,0,0,8,3
12141,FRPST,FRENC,plateau,23,2,15,4
12141,FRPST,FRENC,relance,0,0,1,1
12142,FREAH,FRPST,intervalle,0,0,3,0
12142,FREAH,FRPST,lointain,0,0,15,0
12142,FREAH,FRPST,moyen,0,0,3,0
12142,FREAH,FRPST,ouverture,0,0,2,0
12142,FREAH,FRPST,plateau,0,0,6,0
12142,FRENC,FREAH,intervalle,3,1,0,0
12142,FRENC,FREAH,lointain,5,0,10,1
12142,FRENC,FREAH,moyen,2,1,1,1
12142,FRENC,FREAH,ouverture,0,0,2,0
12142,FRENC,FREAH,plateau,3,0,3,0
12142,FRENC,FRPST,intervalle,3,1,0,0
12142,FRENC,FRPST,lointain,5,0,10,1
12142,FRENC,FRPST,moyen,2,1,1,1
12142,FRENC,FRPST,ouverture,0,0,2,0
12142,FRENC,FRPST,plateau,3,0,3,0
12143,FREAJ,FRENC,intervalle,0,0,3,0
12143,FREAJ,FRENC,lointain,0,0,30,0
12143,FREAJ,FRENC,moyen,0,0,3,0
12143,FREAJ,FRENC,ouverture,0,0,2,0
12143,FREAJ,FRENC,plateau,0,0,13,0
12143,FREAJ,FRENC,relance,0,0,2,0
12143,FRPST,FREAJ,intervalle,0,0,3,0
12143,FRPST,FREAJ,lointain,0,0,30,0
12143,FRPST,FREAJ,moyen,0,0,3,0
12143,FRPST,FREAJ,ouverture,0,0,2,0
12143,FRPST,FREAJ,plateau,0,0,13,0
12143,FRPST,FREAJ,relance,0,0,2,0
12143,FRPST,FRENC,intervalle,0,0,3,0
12143,FRPST,FRENC,lointain,0,0,30,0
12143,FRPST,FRENC,moyen,0,0,3,0
12143,FRPST,FRENC,ouverture,0,0,2,0
12143,FRPST,FRENC,plateau,0,0,13,0
12143,FRPST,FRENC,relance,0,0,2,0
12146,FRENC,FRPST,intervalle,2,0,0,0
12146,FRENC,FRPST,lointain,13,1,2,0
12146,FRENC,FRPST,moyen,2,0,0,0
12146,FRENC,FRPST,ouverture,0,0,1,1
12146,FRENC,FRPST,plateau,5,0,1,1
12146,FRENC,FRPST,relance,1,0,0,0
12147,FREAH,FREAJ,bascule,0,0,1,1
12147,FREAH,FREAJ,imminent,1,1,1,1
12147,FREAH,FREAJ,intervalle,0,0,2,0
12147,FREAH,FREAJ,moyen,0,0,6,0
12147,FREAH,FREAJ,proche,1,0,4,1
12147,FREAH,FRENC,bascule,0,0,1,1
12147,FREAH,FRENC,imminent,1,1,1,1
12147,FREAH,FRENC,intervalle,0,0,2,0
12147,FREAH,FRENC,moyen,0,0,6,0
12147,FREAH,FRENC,proche,1,0,4,1
12147,FREAJ,FRENC,bascule,0,0,1,1
12147,FREAJ,FRENC,imminent,1,1,1,1
12147,FREAJ,FRENC,intervalle,0,0,2,0
12147,FREAJ,FRENC,moyen,0,0,6,0
12147,FREAJ,FRENC,proche,1,0,4,1
12147,FRPST,FREAH,bascule,0,0,1,1
12147,FRPST,FREAH,imminent,1,1,1,1
12147,FRPST,FREAH,intervalle,0,0,2,0
12147,FRPST,FREAH,moyen,2,1,4,1
12147,FRPST,FREAH,proche,2,1,3,1
12147,FRPST,FREAJ,bascule,0,0,1,1
12147,FRPST,FREAJ,imminent,1,1,1,1
12147,FRPST,FREAJ,intervalle,0,0,2,0
12147,FRPST,FREAJ,moyen,2,1,4,1
12147,FRPST,FREAJ,proche,2,1,3,1
12147,FRPST,FRENC,bascule,0,0,1,1
12147,FRPST,FRENC,imminent,1,1,1,1
12147,FRPST,FRENC,intervalle,0,0,2,0
12147,FRPST,FRENC,moyen,1,1,5,1
12147,FRPST,FRENC,proche,2,1,3,1
12148,FREAJ,FRPST,intervalle,0,0,1,0
12148,FREAJ,FRPST,lointain,0,0,15,0
12148,FREAJ,FRPST,moyen,0,0,1,0
12148,FREAJ,FRPST,ouverture,0,0,1,0
12148,FREAJ,FRPST,plateau,0,0,7,0
12148,FREAJ,FRPST,relance,0,0,1,0
12148,FRENC,FREAJ,intervalle,0,0,1,0
12148,FRENC,FREAJ,lointain,0,0,15,0
12148,FRENC,FREAJ,moyen,0,0,1,0
12148,FRENC,FREAJ,ouverture,0,0,1,0
12148,FRENC,FREAJ,plateau,0,0,7,0
12148,FRENC,FREAJ,relance,0,0,1,0
12148,FRENC,FRPST,intervalle,0,0,1,0
12148,FRENC,FRPST,lointain,0,0,15,0
12148,FRENC,FRPST,moyen,0,0,1,0
12148,FRENC,FRPST,ouverture,0,0,1,0
12148,FRENC,FRPST,plateau,0,0,7,0
12148,FRENC,FRPST,relance,0,0,1,0
12151,FREAH,FREAJ,intervalle,0,0,1,0
12151,FREAH,FREAJ,lointain,0,0,15,0
12151,FREAH,FREAJ,moyen,0,0,1,0
12151,FREAH,FREAJ,ouverture,0,0,1,0
12151,FREAH,FREAJ,plateau,0,0,7,0
12151,FREAH,FREAJ,relance,0,0,1,0
12151,FREAH,FRENC,intervalle,0,0,1,0
12151,FREAH,FRENC,lointain,0,0,15,0
12151,FREAH,FRENC,moyen,0,0,1,0
12151,FREAH,FRENC,ouverture,0,0,1,0
12151,FREAH,FRENC,plateau,0,0,7,0
12151,FREAH,FRENC,relance,0,0,1,0
12151,FREAJ,FRENC,intervalle,0,0,1,0
12151,FREAJ,FRENC,lointain,0,0,15,0
12151,FREAJ,FRENC,moyen,0,0,1,0
12151,FREAJ,FRENC,ouverture,0,0,1,0
12151,FREAJ,FRENC,plateau,0,0,7,0
12151,FREAJ,FRENC,relance,0,0,1,0
12151,FRPST,FREAH,intervalle,0,0,1,0
12151,FRPST,FREAH,lointain,0,0,15,0
12151,FRPST,FREAH,moyen,0,0,1,0
12151,FRPST,FREAH,ouverture,0,0,1,0
12151,FRPST,FREAH,plateau,0,0,7,0
12151,FRPST,FREAH,relance,0,0,1,0
12151,FRPST,FREAJ,intervalle,0,0,1,0
12151,FRPST,FREAJ,lointain,0,0,15,0
12151,FRPST,FREAJ,moyen,0,0,1,0
12151,FRPST,FREAJ,ouverture,0,0,1,0
12151,FRPST,FREAJ,plateau,0,0,7,0
12151,FRPST,FREAJ,relance,0,0,1,0
12151,FRPST,FRENC,intervalle,0,0,1,0
12151,FRPST,FRENC,lointain,0,0,15,0
12151,FRPST,FRENC,moyen,0,0,1,0
12151,FRPST,FRENC,ouverture,0,0,1,0
12151,FRPST,FRENC,plateau,0,0,7,0
12151,FRPST,FRENC,relance,0,0,1,0
12153,FRPST,FRADE,intervalle,2,2,5,1
12153,FRPST,FRADE,lointain,0,0,45,0
12153,FRPST,FRADE,moyen,0,0,8,1
12153,FRPST,FRADE,ouverture,0,0,5,0
12153,FRPST,FRADE,plateau,0,0,20,0
12153,FRPST,FRADE,relance,0,0,1,0
12154,FRADE,FRPST,lointain,0,0,15,0
12154,FRADE,FRPST,ouverture,0,0,1,0
12154,FRADE,FRPST,plateau,0,0,8,0
12154,FRADE,FRPST,relance,0,0,1,0
12155,FRPST,FRADE,intervalle,0,0,1,0
12155,FRPST,FRADE,lointain,0,0,15,0
12155,FRPST,FRADE,moyen,0,0,1,0
12155,FRPST,FRADE,ouverture,0,0,1,0
12155,FRPST,FRADE,plateau,0,0,7,0
12155,FRPST,FRADE,relance,0,0,1,0
12156,FRADE,FREAH,intervalle,3,0,4,0
12156,FRADE,FREAH,lointain,15,0,30,0
12156,FRADE,FREAH,moyen,4,0,4,0
12156,FRADE,FREAH,ouverture,0,0,5,2
12156,FRADE,FREAH,plateau,7,0,13,0
12156,FRADE,FREAH,relance,0,0,1,0
12156,FRADE,FRPST,intervalle,3,0,4,0
12156,FRADE,FRPST,lointain,15,0,30,0
12156,FRADE,FRPST,moyen,4,0,4,0
12156,FRADE,FRPST,ouverture,0,0,5,2
12156,FRADE,FRPST,plateau,7,0,13,0
12156,FRADE,FRPST,relance,0,0,1,0
12156,FREAH,FRPST,intervalle,3,0,4,1
12156,FREAH,FRPST,lointain,15,0,30,0
12156,FREAH,FRPST,moyen,4,0,4,0
12156,FREAH,FRPST,ouverture,0,0,5,2
12156,FREAH,FRPST,plateau,7,0,13,0
12156,FREAH,FRPST,relance,0,0,1,0
12158,FRADE,FRPST,intervalle,0,0,2,0
12158,FRADE,FRPST,lointain,0,0,15,0
12158,FRADE,FRPST,moyen,0,0,2,0
12158,FRADE,FRPST,ouverture,0,0,1,0
12158,FRADE,FRPST,plateau,0,0,6,0
12158,FRADE,FRPST,relance,0,0,1,0
12160,FRADE,FREAJ,intervalle,0,0,2,0
12160,FRADE,FREAJ,lointain,0,0,15,0
12160,FRADE,FREAJ,moyen,0,0,2,0
12160,FRADE,FREAJ,ouverture,0,0,1,0
12160,FRADE,FREAJ,plateau,0,0,6,0
12160,FRADE,FREAJ,relance,0,0,1,0
12160,FRADE,FRPST,intervalle,0,0,2,0
12160,FRADE,FRPST,lointain,0,0,15,0
12160,FRADE,FRPST,moyen,0,0,2,0
12160,FRADE,FRPST,ouverture,0,0,1,0
12160,FRADE,FRPST,plateau,0,0,6,0
12160,FRADE,FRPST,relance,0,0,1,0
12160,FREAJ,FRPST,intervalle,0,0,2,0
12160,FREAJ,FRPST,lointain,0,0,15,0
12160,FREAJ,FRPST,moyen,0,0,2,0
12160,FREAJ,FRPST,ouverture,0,0,1,0
12160,FREAJ,FRPST,plateau,0,0,6,0
12160,FREAJ,FRPST,relance,0,0,1,0
12161,FRPST,FRADE,lointain,0,0,3,0
12161,FRPST,FRADE,ouverture,0,0,1,0
12161,FRPST,FRADE,plateau,0,0,3,0
12162,FRADE,FRPST,bascule,0,0,1,0
12162,FRADE,FRPST,imminent,0,0,2,0
12162,FRADE,FRPST,intervalle,0,0,3,0
12162,FRADE,FRPST,lointain,1,1,14,1
12162,FRADE,FRPST,moyen,0,0,7,0
12162,FRADE,FRPST,ouverture,0,0,1,0
12162,FRADE,FRPST,plateau,0,0,7,0
12162,FRADE,FRPST,proche,0,0,5,0
12162,FRADE,FRPST,relance,0,0,1,0
12164,FRRHE,FRPST,intervalle,1,0,1,1
12164,FRRHE,FRPST,lointain,0,0,15,0
12164,FRRHE,FRPST,moyen,0,0,2,0
12164,FRRHE,FRPST,ouverture,0,0,1,0
12164,FRRHE,FRPST,plateau,0,0,6,0
12164,FRRHE,FRPST,relance,0,0,1,0
12166,FRRHE,FRPST,bascule,0,0,1,1
12166,FRRHE,FRPST,derniers_jours,1,0,0,0
12166,FRRHE,FRPST,imminent,2,0,0,0
12166,FRRHE,FRPST,intervalle,2,0,1,0
12166,FRRHE,FRPST,lointain,5,0,10,1
12166,FRRHE,FRPST,moyen,2,0,5,0
12166,FRRHE,FRPST,ouverture,0,0,1,0
12166,FRRHE,FRPST,plateau,1,1,5,0
12166,FRRHE,FRPST,proche,2,0,3,1
12166,FRRHE,FRPST,relance,1,0,0,0
12170,FRRHE,FRPST,intervalle,3,0,0,0
12170,FRRHE,FRPST,lointain,2,2,13,1
12170,FRRHE,FRPST,moyen,1,0,2,1
12170,FRRHE,FRPST,ouverture,0,0,2,0
12170,FRRHE,FRPST,plateau,0,0,6,0
12171,FRPST,FRRHE,bascule,0,0,1,0
12171,FRPST,FRRHE,derniers_jours,0,0,8,0
12171,FRPST,FRRHE,imminent,3,1,7,1
12171,FRPST,FRRHE,intervalle,0,0,15,0
12171,FRPST,FRRHE,lointain,0,0,75,0
12171,FRPST,FRRHE,moyen,0,0,35,0
12171,FRPST,FRRHE,ouverture,0,0,8,0
12171,FRPST,FRRHE,plateau,0,0,38,0
12171,FRPST,FRRHE,proche,2,0,23,0
12171,FRPST,FRRHE,relance,0,0,1,0
12174,FRRHE,FRPST,intervalle,0,0,1,0
12174,FRRHE,FRPST,lointain,0,0,15,0
12174,FRRHE,FRPST,moyen,0,0,1,0
12174,FRRHE,FRPST,ouverture,0,0,1,0
12174,FRRHE,FRPST,plateau,0,0,7,0
12174,FRRHE,FRPST,relance,0,0,1,0
12176,FRABA,FRAEG,bascule,0,0,3,0
12176,FRABA,FRAEG,derniers_jours,2,0,7,0
12176,FRABA,FRAEG,imminent,4,1,10,0
12176,FRABA,FRAEG,intervalle,1,1,20,0
12176,FRABA,FRAEG,lointain,0,0,105,0
12176,FRABA,FRAEG,moyen,4,2,45,4
12176,FRABA,FRAEG,ouverture,0,0,10,0
12176,FRABA,FRAEG,plateau,0,0,51,0
12176,FRABA,FRAEG,proche,9,3,26,3
12176,FRABA,FRAEG,relance,0,0,3,0
12176,FRABA,FRAEJ,bascule,0,0,3,0
12176,FRABA,FRAEJ,derniers_jours,2,0,7,0
12176,FRABA,FRAEJ,imminent,4,1,10,0
12176,FRABA,FRAEJ,intervalle,1,1,20,0
12176,FRABA,FRAEJ,lointain,0,0,105,0
12176,FRABA,FRAEJ,moyen,4,2,45,4
12176,FRABA,FRAEJ,ouverture,0,0,10,0
12176,FRABA,FRAEJ,plateau,0,0,51,0
12176,FRABA,FRAEJ,proche,9,3,26,3
12176,FRABA,FRAEJ,relance,0,0,3,0
12176,FRABA,FRAEK,bascule,0,0,3,0
12176,FRABA,FRAEK,derniers_jours,2,0,7,0
12176,FRABA,FRAEK,imminent,4,1,10,0
12176,FRABA,FRAEK,intervalle,1,1,20,0
12176,FRABA,FRAEK,lointain,0,0,105,0
12176,FRABA,FRAEK,moyen,4,2,45,4
12176,FRABA,FRAEK,ouverture,0,0,10,0
12176,FRABA,FRAEK,plateau,0,0,51,0
12176,FRABA,FRAEK,proche,9,3,26,3
12176,FRABA,FRAEK,relance,0,0,3,0
12176,FRABA,FRTJA,bascule,0,0,3,0
12176,FRABA,FRTJA,derniers_jours,0,0,9,0
12176,FRABA,FRTJA,imminent,0,0,14,0
12176,FRABA,FRTJA,intervalle,0,0,21,0
12176,FRABA,FRTJA,lointain,0,0,105,0
12176,FRABA,FRTJA,moyen,0,0,49,0
12176,FRABA,FRTJA,ouverture,0,0,10,0
12176,FRABA,FRTJA,plateau,0,0,51,0
12176,FRABA,FRTJA,proche,0,0,35,0
12176,FRABA,FRTJA,relance,0,0,3,0
12176,FRABA,FRTJB,bascule,0,0,3,0
12176,FRABA,FRTJB,derniers_jours,2,0,7,0
12176,FRABA,FRTJB,imminent,3,0,11,0
12176,FRABA,FRTJB,intervalle,0,0,21,0
12176,FRABA,FRTJB,lointain,0,0,105,0
12176,FRABA,FRTJB,moyen,1,0,48,1
12176,FRABA,FRTJB,ouverture,0,0,10,0
12176,FRABA,FRTJB,plateau,0,0,51,0
12176,FRABA,FRTJB,proche,5,0,30,0
12176,FRABA,FRTJB,relance,0,0,3,0
12176,FRAEJ,FRAEG,bascule,0,0,3,0
12176,FRAEJ,FRAEG,derniers_jours,0,0,9,0
12176,FRAEJ,FRAEG,imminent,0,0,14,0
12176,FRAEJ,FRAEG,intervalle,0,0,21,0
12176,FRAEJ,FRAEG,lointain,0,0,105,0
12176,FRAEJ,FRAEG,moyen,0,0,49,0
12176,FRAEJ,FRAEG,ouverture,0,0,10,0
12176,FRAEJ,FRAEG,plateau,0,0,51,0
12176,FRAEJ,FRAEG,proche,0,0,35,0
12176,FRAEJ,FRAEG,relance,0,0,3,0
12176,FRAEK,FRAEG,bascule,0,0,3,0
12176,FRAEK,FRAEG,derniers_jours,0,0,9,0
12176,FRAEK,FRAEG,imminent,0,0,14,0
12176,FRAEK,FRAEG,intervalle,0,0,21,0
12176,FRAEK,FRAEG,lointain,0,0,105,0
12176,FRAEK,FRAEG,moyen,0,0,49,0
12176,FRAEK,FRAEG,ouverture,0,0,10,0
12176,FRAEK,FRAEG,plateau,0,0,51,0
12176,FRAEK,FRAEG,proche,0,0,35,0
12176,FRAEK,FRAEG,relance,0,0,3,0
12176,FRAEK,FRAEJ,bascule,0,0,3,0
12176,FRAEK,FRAEJ,derniers_jours,0,0,9,0
12176,FRAEK,FRAEJ,imminent,0,0,14,0
12176,FRAEK,FRAEJ,intervalle,0,0,21,0
12176,FRAEK,FRAEJ,lointain,0,0,105,0
12176,FRAEK,FRAEJ,moyen,0,0,49,0
12176,FRAEK,FRAEJ,ouverture,0,0,10,0
12176,FRAEK,FRAEJ,plateau,0,0,51,0
12176,FRAEK,FRAEJ,proche,0,0,35,0
12176,FRAEK,FRAEJ,relance,0,0,3,0
12176,FRAIE,FRABA,bascule,0,0,3,0
12176,FRAIE,FRABA,derniers_jours,0,0,9,0
12176,FRAIE,FRABA,imminent,0,0,14,0
12176,FRAIE,FRABA,intervalle,0,0,21,0
12176,FRAIE,FRABA,lointain,0,0,105,0
12176,FRAIE,FRABA,moyen,0,0,49,0
12176,FRAIE,FRABA,ouverture,0,0,10,0
12176,FRAIE,FRABA,plateau,0,0,51,0
12176,FRAIE,FRABA,proche,0,0,35,0
12176,FRAIE,FRABA,relance,0,0,3,0
12176,FRAIE,FRAEG,bascule,0,0,3,0
12176,FRAIE,FRAEG,derniers_jours,0,0,9,0
12176,FRAIE,FRAEG,imminent,0,0,14,0
12176,FRAIE,FRAEG,intervalle,0,0,21,0
12176,FRAIE,FRAEG,lointain,0,0,105,0
12176,FRAIE,FRAEG,moyen,0,0,49,0
12176,FRAIE,FRAEG,ouverture,0,0,10,0
12176,FRAIE,FRAEG,plateau,0,0,51,0
12176,FRAIE,FRAEG,proche,0,0,35,0
12176,FRAIE,FRAEG,relance,0,0,3,0
12176,FRAIE,FRAEJ,bascule,0,0,3,0
12176,FRAIE,FRAEJ,derniers_jours,0,0,9,0
12176,FRAIE,FRAEJ,imminent,0,0,14,0
12176,FRAIE,FRAEJ,intervalle,0,0,21,0
12176,FRAIE,FRAEJ,lointain,0,0,105,0
12176,FRAIE,FRAEJ,moyen,0,0,49,0
12176,FRAIE,FRAEJ,ouverture,0,0,10,0
12176,FRAIE,FRAEJ,plateau,0,0,51,0
12176,FRAIE,FRAEJ,proche,0,0,35,0
12176,FRAIE,FRAEJ,relance,0,0,3,0
12176,FRAIE,FRAEK,bascule,0,0,3,0
12176,FRAIE,FRAEK,derniers_jours,0,0,9,0
12176,FRAIE,FRAEK,imminent,0,0,14,0
12176,FRAIE,FRAEK,intervalle,0,0,21,0
12176,FRAIE,FRAEK,lointain,0,0,105,0
12176,FRAIE,FRAEK,moyen,0,0,49,0
12176,FRAIE,FRAEK,ouverture,0,0,10,0
12176,FRAIE,FRAEK,plateau,0,0,51,0
12176,FRAIE,FRAEK,proche,0,0,35,0
12176,FRAIE,FRAEK,relance,0,0,3,0
12176,FRAIE,FRAVG,bascule,0,0,3,0
12176,FRAIE,FRAVG,derniers_jours,0,0,9,0
12176,FRAIE,FRAVG,imminent,0,0,14,0
12176,FRAIE,FRAVG,intervalle,0,0,21,0
12176,FRAIE,FRAVG,lointain,0,0,105,0
12176,FRAIE,FRAVG,moyen,0,0,49,0
12176,FRAIE,FRAVG,ouverture,0,0,10,0
12176,FRAIE,FRAVG,plateau,0,0,51,0
12176,FRAIE,FRAVG,proche,0,0,35,0
12176,FRAIE,FRAVG,relance,0,0,3,0
12176,FRAIE,FRHGU,bascule,0,0,3,0
12176,FRAIE,FRHGU,derniers_jours,0,0,9,0
12176,FRAIE,FRHGU,imminent,0,0,14,0
12176,FRAIE,FRHGU,intervalle,0,0,21,0
12176,FRAIE,FRHGU,lointain,0,0,105,0
12176,FRAIE,FRHGU,moyen,0,0,49,0
12176,FRAIE,FRHGU,ouverture,0,0,10,0
12176,FRAIE,FRHGU,plateau,0,0,51,0
12176,FRAIE,FRHGU,proche,0,0,35,0
12176,FRAIE,FRHGU,relance,0,0,3,0
12176,FRAIE,FRLPD,bascule,0,0,3,0
12176,FRAIE,FRLPD,derniers_jours,0,0,9,0
